0.96;-0.13;0.00;5;Microglia;1000334490
2.58;2.20;-0.06;5;Microglia;1000333779
2.82;1.50;0.00;5;Microglia;1000333783
1.40;3.37;1.29;5;Microglia;1000333784
0.81;2.62;-0.70;6;Meninges;1000333611
1.72;0.84;-0.94;6;Meninges;1000333619
3.20;-0.98;-0.80;6;Meninges;1000333621
-9.23;8.61;-0.19;6;Meninges;1000333622
1.85;0.22;-1.11;6;Meninges;1000333623
2.34;0.49;-1.06;6;Meninges;1000333635
5.23;-1.58;-1.76;6;Meninges;1000333632
-0.65;1.10;0.14;6;Meninges;1000333653
1.28;0.68;-0.42;6;Meninges;1000333654
1.72;0.95;-0.57;6;Meninges;1000333661
1.45;0.97;-0.84;6;Meninges;1000333663
2.93;0.09;-1.10;6;Meninges;1000333679
1.33;0.90;-0.87;6;Meninges;1000333683
1.84;0.66;-0.86;6;Meninges;1000333684
1.97;0.81;-0.14;6;Meninges;1000333700
1.39;1.57;-1.13;6;Meninges;1000333709
2.50;0.64;-0.48;6;Meninges;1000333712
2.59;1.45;-2.91;6;Meninges;1000333708
1.79;0.95;-1.33;6;Meninges;1000333713
1.55;1.33;-0.70;6;Meninges;1000333729
1.64;0.59;-0.56;6;Meninges;1000333733
0.90;1.14;-1.48;6;Meninges;1000333734
1.75;-0.22;-1.60;6;Meninges;1000333735
1.49;0.44;-0.96;6;Meninges;1000333737
2.24;0.71;-0.82;6;Meninges;1000333739
0.84;1.56;0.23;6;Meninges;1000333740
1.59;2.59;0.00;6;Meninges;1000333774
1.68;0.30;0.00;6;Meninges;1000333775
2.82;2.36;21.68;6;Meninges;1000333733
-0.14;0.30;0.00;6;Meninges;1000334025
1.82;0.99;0.00;6;Meninges;1000333789
2.96;1.04;0.00;6;Meninges;1000333794
1.71;-0.36;-1.46;6;Microglia;1000333597
1.02;0.62;-0.50;6;Microglia;1000333596
0.00;3.33;-0.43;6;Microglia;1000333603
2.20;0.24;-0.78;6;Microglia;1000333606
2.13;0.49;-0.75;6;Microglia;1000333607
2.02;1.04;-0.94;6;Microglia;1000333655
-0.03;0.18;-0.85;6;Microglia;1000333615
1.00;1.28;-1.41;6;Microglia;1000333639
-6.03;9.52;-4.93;6;Microglia;1000333669
-1.25;1.82;0.61;6;Microglia;1000333641
0.30;0.01;-0.32;6;Microglia;1000333645
2.06;-0.25;-0.29;6;Microglia;1000333646
1.70;1.28;-1.36;6;Microglia;1000333651
1.52;1.31;-1.25;6;Microglia;1000333652
3.30;3.00;1.38;6;Microglia;1000333671
6.89;1.24;-0.35;6;Microglia;1000333674
2.70;-1.11;-0.28;6;Microglia;1000333675
2.09;1.14;-0.71;6;Microglia;1000333693
2.34;0.06;0.11;6;Microglia;1000333676
2.99;1.52;-0.93;6;Microglia;1000333703
1.74;0.91;-1.00;6;Microglia;1000333704
2.39;-2.02;0.79;6;Microglia;1000333706
-2.33;-1.04;-0.01;6;Microglia;1000333716
1.39;1.11;-0.95;6;Microglia;1000333720
1.36;1.39;-1.81;6;Microglia;1000333722
1.07;-0.17;-0.91;6;Microglia;1000333725
3.25;0.70;-0.62;6;Microglia;1000333732
1.61;-0.08;0.00;6;Microglia;1000333750
1.03;1.24;0.00;6;Microglia;1000333754
0.88;0.81;0.00;6;Microglia;1000333766
1.50;2.07;0.00;6;Microglia;1000333765
1.33;1.20;0.00;6;Microglia;1000333767
1.44;-0.08;0.00;6;Microglia;1000334490
2.07;1.82;-0.87;6;Microglia;1000333779
-2.20;0.00;0.51;6;Microglia;1000333782
0.80;1.50;0.00;6;Microglia;1000333783
1.48;3.14;0.81;6;Microglia;1000333784
1.69;0.89;0.03;7;Meninges;1000333611
1.56;0.54;-0.36;7;Meninges;1000333619
4.75;-1.95;0.19;7;Meninges;1000333621
-10.89;8.75;0.72;7;Meninges;1000333622
1.76;0.32;-0.01;7;Meninges;1000333623
4.09;-1.07;-0.68;7;Meninges;1000333632
2.44;0.39;-0.13;7;Meninges;1000333635
-3.94;1.54;1.16;7;Meninges;1000333653
1.32;0.04;0.48;7;Meninges;1000333654
1.59;1.00;0.42;7;Meninges;1000333661
1.23;1.56;0.12;7;Meninges;1000333663
2.53;0.26;0.62;7;Meninges;1000333679
1.74;0.73;-0.55;7;Meninges;1000333683
2.00;0.45;0.04;7;Meninges;1000333684
2.08;0.35;0.69;7;Meninges;1000333700
0.90;1.27;-0.31;7;Meninges;1000333709
2.79;1.52;-2.78;7;Meninges;1000333708
2.50;0.29;0.76;7;Meninges;1000333712
1.59;0.78;0.01;7;Meninges;1000333729
1.80;0.80;0.34;7;Meninges;1000333733
0.72;1.51;-0.37;7;Meninges;1000333734
2.58;-1.12;-0.52;7;Meninges;1000333735
1.63;0.29;0.02;7;Meninges;1000333737
2.21;0.59;0.39;7;Meninges;1000333739
1.92;0.76;0.76;7;Meninges;1000333740
1.99;0.98;0.00;7;Meninges;1000333774
1.27;1.21;0.00;7;Meninges;1000333775
-0.70;1.00;0.00;7;Meninges;1000334025
3.59;-0.77;0.00;7;Meninges;1000333789
3.28;1.43;0.00;7;Meninges;1000333794
2.29;0.15;-0.15;7;Microglia;1000333596
2.24;-0.75;-0.22;7;Microglia;1000333597
-0.04;3.19;0.72;7;Microglia;1000333603
2.59;-0.74;0.23;7;Microglia;1000333606
2.96;0.11;-0.22;7;Microglia;1000333607
-0.82;0.51;0.23;7;Microglia;1000333615
1.62;0.90;-0.62;7;Microglia;1000333639
-4.80;9.24;-3.52;7;Microglia;1000333669
-2.00;1.90;1.94;7;Microglia;1000333641
0.33;-0.18;0.97;7;Microglia;1000333645
1.77;-0.22;0.62;7;Microglia;1000333646
1.91;0.90;-0.32;7;Microglia;1000333651
1.91;0.65;0.08;7;Microglia;1000333652
2.85;0.84;0.26;7;Microglia;1000333655
4.07;2.98;2.20;7;Microglia;1000333671
8.22;1.56;0.99;7;Microglia;1000333674
2.61;-1.43;1.06;7;Microglia;1000333675
0.00;0.00;0.00;7;Microglia;1000335094
2.25;0.60;0.49;7;Microglia;1000333693
1.94;0.28;1.15;7;Microglia;1000333676
3.39;1.87;0.11;7;Microglia;1000333703
1.35;0.67;0.21;7;Microglia;1000333704
2.24;-2.43;1.17;7;Microglia;1000333706
-2.94;-1.33;1.11;7;Microglia;1000333716
-17.64;6.08;-20.98;7;Microglia;1000333750
1.10;0.94;-0.04;7;Microglia;1000333720
1.80;1.96;-0.89;7;Microglia;1000333722
-0.03;0.68;-0.03;7;Microglia;1000333725
3.88;0.75;0.07;7;Microglia;1000333732
2.04;-0.13;0.00;7;Microglia;1000333750
-16.49;-4.92;0.00;7;Microglia;1000333754
0.38;0.62;0.00;7;Microglia;1000333754
1.17;0.76;0.00;7;Microglia;1000333766
1.80;1.78;0.00;7;Microglia;1000333765
1.07;0.98;0.00;7;Microglia;1000333767
2.38;-1.07;0.00;7;Microglia;1000334490
1.91;1.07;0.01;7;Microglia;1000333779
-0.46;0.36;0.67;7;Microglia;1000333782
0.97;1.31;0.00;7;Microglia;1000333783
1.04;3.16;1.51;7;Microglia;1000333784
0.48;2.50;0.09;8;Meninges;1000333611
1.32;0.04;-0.85;8;Meninges;1000333619
4.20;-1.56;0.06;8;Meninges;1000333621
-7.99;6.14;0.10;8;Meninges;1000333622
1.83;0.33;-0.13;8;Meninges;1000333623
2.34;0.43;-0.17;8;Meninges;1000333635
5.19;-2.04;-0.78;8;Meninges;1000333632
-3.84;1.54;1.39;8;Meninges;1000333653
1.18;-0.15;0.32;8;Meninges;1000333654
1.57;0.82;0.42;8;Meninges;1000333661
1.69;0.64;-0.16;8;Meninges;1000333663
2.84;0.07;0.74;8;Meninges;1000333679
1.25;0.65;-0.28;8;Meninges;1000333683
1.81;0.33;0.06;8;Meninges;1000333684
2.26;-0.62;0.05;8;Meninges;1000333700
1.72;1.59;0.25;8;Meninges;1000333709
2.59;-0.34;0.84;8;Meninges;1000333712
1.62;1.23;-1.21;8;Meninges;1000333708
1.37;1.09;0.31;8;Meninges;1000333729
1.42;1.08;0.04;8;Meninges;1000333733
0.70;1.50;-0.38;8;Meninges;1000333734
2.00;-1.05;-1.00;8;Meninges;1000333735
1.47;0.25;-0.04;8;Meninges;1000333737
2.12;0.36;0.15;8;Meninges;1000333739
3.14;-0.18;-0.19;8;Meninges;1000333740
1.69;1.37;0.00;8;Meninges;1000333774
1.44;0.53;0.00;8;Meninges;1000333775
1.67;0.77;0.00;8;Meninges;1000333789
2.78;0.15;0.00;8;Meninges;1000333794
3.04;-0.45;-0.01;8;Microglia;1000333596
2.12;-1.08;-0.10;8;Microglia;1000333597
0.12;2.20;0.55;8;Microglia;1000333603
1.72;-1.10;0.26;8;Microglia;1000333606
3.56;-0.61;-0.32;8;Microglia;1000333607
-1.35;-0.69;0.10;8;Microglia;1000333615
1.89;-0.08;-1.07;8;Microglia;1000333639
-3.52;7.63;-2.63;8;Microglia;1000333669
-2.46;1.88;2.25;8;Microglia;1000333641
0.52;-0.03;1.39;8;Microglia;1000333645
1.76;-0.27;0.62;8;Microglia;1000333646
2.20;0.70;-0.32;8;Microglia;1000333652
2.89;0.72;0.09;8;Microglia;1000333655
4.18;3.11;2.15;8;Microglia;1000333671
9.06;1.86;1.00;8;Microglia;1000333674
1.83;0.32;0.62;8;Microglia;1000333651
2.46;-1.29;1.03;8;Microglia;1000333675
0.00;-0.41;-0.02;8;Microglia;1000335094
2.85;-0.04;0.77;8;Microglia;1000333693
2.64;-0.20;1.20;8;Microglia;1000333676
2.82;1.42;-0.43;8;Microglia;1000333703
1.49;0.68;0.42;8;Microglia;1000333704
2.45;-2.11;0.79;8;Microglia;1000333706
-3.70;-1.94;1.33;8;Microglia;1000333716
-16.10;7.04;-20.99;8;Microglia;1000333750
